subjectROR	subjectLabel	predicate	predicateLabel	objectROR	objectLabel
001w7jn25	Charité - Universitätsmedizin Berlin	P527	has part(s)	0086bb350	Einstein Center Digital Future
001w7jn25	Charité - Universitätsmedizin Berlin	P527	has part(s)	01mmady97	Deutsches Herzzentrum der Charité
001w7jn25	Charité - Universitätsmedizin Berlin	P527	has part(s)	03vkhr254	Centre Virchow-Villermé
001w7jn25	Charité - Universitätsmedizin Berlin	P527	has part(s)	0493xsw21	Berlin Institute of Health at Charité - Universitätsmedizin Berlin
001wtjx27	Tata Steel (India)	P361	part of	000628g58	Tata Sons (India)
001wtjx27	Tata Steel (India)	P527	has part(s)	00925cq50	Tata Steel (Netherlands)
001wtjx27	Tata Steel (India)	P527	has part(s)	03bj8zh59	Tata Steel (United Kingdom)
001x4vz59	St Mary's Hospital	P361	part of	00he80998	Manchester University NHS Foundation Trust
001x4vz59	St Mary's Hospital	P361	part of	04fsd0842	Solent NHS Trust
001xhss06	Directorate for Biological Sciences	P361	part of	021nxhr62	National Science Foundation
001xhss06	Directorate for Biological Sciences	P527	has part(s)	002jdaq33	Division of Molecular & Cellular Biosciences
001xhss06	Directorate for Biological Sciences	P527	has part(s)	01rvays47	Division of Integrative Organismal Systems
001xhss06	Directorate for Biological Sciences	P527	has part(s)	01tnvpc68	Emerging Frontiers Office
001xhss06	Directorate for Biological Sciences	P527	has part(s)	03g87he71	Division of Environmental Biology
001xhss06	Directorate for Biological Sciences	P527	has part(s)	04qn9mx93	Division of Biological Infrastructure
001xq1j98	Covenant Health	P527	has part(s)	00wpte173	Grey Nuns Community Hospital
001xq1j98	Covenant Health	P527	has part(s)	02rsydb28	Misericordia Community Hospital
001xq1j98	Covenant Health	P527	has part(s)	036mbxj57	Banff Mineral Springs Hospital
001xq1j98	Covenant Health	P527	has part(s)	05e247w35	Morristown Hamblen Hospital Foundation
001yedb91	Actelion (Switzerland)	P527	has part(s)	00qjbvq93	Actelion (United States)
001yedb91	Actelion (Switzerland)	P527	has part(s)	02k8k3617	Actelion (South Korea)
001yedb91	Actelion (Switzerland)	P527	has part(s)	03572ah39	Actelion (Germany)
001yedb91	Actelion (Switzerland)	P527	has part(s)	053xq8k96	Actelion (Netherlands)
001yh3598	Linde (Canada)	P361	part of	053d55q96	Linde (Germany)
001yrmh12	Defense Logistics Agency	P361	part of	00q4sx826	Office of the Secretary of Defense
001yrmh12	Defense Logistics Agency	P361	part of	0447fe631	United States Department of Defense
001z21q04	Sorbonne Paris Cité	P527	has part(s)	00kneq391	Laboratory Orofacial Pathologies, Imaging and Biotherapies
001z21q04	Sorbonne Paris Cité	P527	has part(s)	03saykv37	Laboratoire Vision Action Cognition
001z7yr93	Imagination Technologies (United States)	P361	part of	03rf62a76	Imagination Technologies (United Kingdom)
001zbj766	Mathematical Research Institute of Oberwolfach	P361	part of	01n6r0e97	Leibniz Association
001zdzp98	Dominican University College	P361	part of	02qtvee93	Carleton University
001zf8v27	Institute for Interdisciplinary Studies of Austrian Universities	P361	part of	05q9m0937	University of Klagenfurt
0020hse07	Aberdeen Maternity Hospital	P361	part of	00ma0mg56	NHS Grampian
0020mxe10	Shevchenko Institute of Literature	P361	part of	00je4t102	National Academy of Sciences of Ukraine
0020snb74	École de Technologie Supérieure	P361	part of	010gxg263	Université du Québec
00212dq27	Elekta (Switzerland)	P361	part of	02j2cf778	Elekta (Sweden)
00222yk13	Institut des Sciences Analytiques et de Physico-Chimie pour l'Environnement et les Matériaux	P361	part of	01frn9647	University of Pau and Pays de l'Adour
00222yk13	Institut des Sciences Analytiques et de Physico-Chimie pour l'Environnement et les Matériaux	P361	part of	02cte4b68	Institut de Chimie
0022b3c04	Nottingham City Hospital	P361	part of	05y3qh794	Nottingham University Hospitals NHS Trust
0022kfb81	Neuropsychiatry Epidemiological and Clinical Research	P361	part of	0220mzb33	King's College London
0022kfb81	Neuropsychiatry Epidemiological and Clinical Research	P361	part of	04hrs9369	Délégation Languedoc Roussillon
0022kfb81	Neuropsychiatry Epidemiological and Clinical Research	P361	part of	051escj72	University of Montpellier
00233x252	Qiagen (Denmark)	P361	part of	02r96rf44	Qiagen (Germany)
00240q980	University of Padua	P527	has part(s)	00z34yn88	INFN Sezione di Padova
0024c1w94	Plants and Cropping Systems in Horticulture	P361	part of	00gtg0p11	Centre Île-de-France - Jouy-en-Josas - Antony
0025g8755	Luigi Sacco Hospital	P361	part of	05dy5ab02	ASST Fatebenefratelli Sacco
0026b6z69	Whitchurch Community Hospital	P361	part of	02gz79h29	Shropshire Community Health NHS Trust
0026vdt21	Biology and Genetics of Plant-Pathogen Interactions	P361	part of	003vg9w96	National Research Institute for Agriculture, Food and Environment
0026vdt21	Biology and Genetics of Plant-Pathogen Interactions	P361	part of	03rnk6m14	Institut Agro Montpelier
0026vdt21	Biology and Genetics of Plant-Pathogen Interactions	P361	part of	05kpkpg04	Centre de Coopération Internationale en Recherche Agronomique pour le Développement
0027d9x02	Suzhou Institute of Nano-tech and Nano-bionics	P361	part of	034t30j35	Chinese Academy of Sciences
0027v6s71	INTRASOFT International (Greece)	P361	part of	02zn9x324	INTRASOFT International (Luxembourg)
0027wax95	Cal Humanities	P361	part of	02vdm1p28	National Endowment for the Humanities
00289aa83	Australian Biological Resources Study	P361	part of	01db6n192	Department of Climate Change, Energy, the Environment and Water
0028eeh32	Electronics and Radar Development Establishment	P361	part of	05k37v296	Defence Research and Development Organisation
0028hgc48	Utah Space Grant Consortium	P361	part of	027ka1x80	National Aeronautics and Space Administration
0028hgc48	Utah Space Grant Consortium	P361	part of	03r0ha626	University of Utah
0028hwj42	St. Petersburg Research Center of the Russian Academy of Sciences	P361	part of	05qrfxd25	Russian Academy of Sciences
0028p8r67	Laboratoire Hubert Curien	P361	part of	00d0rke27	Institut d’Optique Graduate School
0028p8r67	Laboratoire Hubert Curien	P361	part of	00s19x989	Institut des Sciences de l'Ingénierie et des Systèmes
0028p8r67	Laboratoire Hubert Curien	P361	part of	01cbtr271	École d'Ingénieurs en Chimie et Sciences du Numérique
0028p8r67	Laboratoire Hubert Curien	P361	part of	04yznqr36	Jean Monnet University
0029jxk29	Tula Foundation	P527	has part(s)	02pry0c91	Hakai Institute
0029pc197	Institute of Electronic Business	P361	part of	03eznrw16	Berlin University of the Arts
002a2eq29	Zynga (United States)	P527	has part(s)	04p2nj039	Zynga (United Kingdom)
002a3ss66	Centro de Tecnologias Estratégicas do Nordeste	P361	part of	050zdnc69	Ministry of Science, Technology and Innovation
002a9y532	Unité de Recherche Technologie et Analyses Laitières	P361	part of	020jynt45	Centre Pays de la Loire
002adfz67	Lonza (Switzerland)	P527	has part(s)	00yqk5t74	Lonza (Germany)
002adfz67	Lonza (Switzerland)	P527	has part(s)	01044pa52	Lonza (Canada)
002adfz67	Lonza (Switzerland)	P527	has part(s)	04cgfe294	Lonza (United Kingdom)
002adfz67	Lonza (Switzerland)	P527	has part(s)	04g4p0a45	Lonza (United States)
002atrf55	Centre Hospitalier Chrétien	P527	has part(s)	027sxqf09	Clinique Saint-Joseph
002atrf55	Centre Hospitalier Chrétien	P527	has part(s)	03z222993	Clinic of Hope
002bjfj29	München Klinik Schwabing	P361	part of	03pfshj32	München Klinik
002bjj765	Bantry General Hospital	P361	part of	04zke5364	Health Service Executive
002bpzx43	Taro Pharmaceuticals (Israel)	P527	has part(s)	00an0xj57	Taro Pharmaceuticals (Canada)
002bpzx43	Taro Pharmaceuticals (Israel)	P527	has part(s)	015b22965	Taro Pharmaceuticals (United States)
002c7zk35	Eglin Air Force Base	P361	part of	006gmme17	United States Air Force
002chxk62	Institut für Entwicklungsplanung und Strukturforschung (Germany)	P361	part of	0304hq317	Leibniz University Hannover
002cp4060	Marseille Public University Hospital System	P527	has part(s)	00s7v8q53	Hôpital de la Conception
002cp4060	Marseille Public University Hospital System	P527	has part(s)	00th3sv06	Hôpital Salvator
002cp4060	Marseille Public University Hospital System	P527	has part(s)	019kqby73	Institut de Neurosciences des Systèmes
002cp4060	Marseille Public University Hospital System	P527	has part(s)	029a4pp87	Hôpital Nord
002cp4060	Marseille Public University Hospital System	P527	has part(s)	0338wkj94	Hôpital Sainte-Marguerite
002cp4060	Marseille Public University Hospital System	P527	has part(s)	05jrr4320	Hôpital de la Timone
002czwf36	MelroseWakefield Healthcare	P527	has part(s)	04esh0d76	Melrose-Wakefield Hospital
002dnnm39	Siemens (Brazil)	P361	part of	059mq0909	Siemens (Germany)
002e3sm06	Academic Degrees & Graduate Education	P361	part of	01mv9t934	Ministry of Education of the People's Republic of China
002egtp29	Arctic Research Centre	P361	part of	05kb8h459	Umeå University
002eh7j54	Aulavik National Park	P361	part of	008sy4716	Parks Canada
002ekrn29	Abingdon Community Hospital	P361	part of	04c8bjx39	Oxford Health NHS Foundation Trust
002fnes28	Institute of Forest Ecology	P361	part of	03h7qq074	Slovak Academy of Sciences
002fqp272	Hostos Community College	P361	part of	00453a208	City University of New York
002fxfq97	Pathologie et Virologie Moléculaire	P361	part of	00rydyx93	Institut des Sciences Biologiques
002fxfq97	Pathologie et Virologie Moléculaire	P361	part of	02vjkv261	Inserm
002fxfq97	Pathologie et Virologie Moléculaire	P361	part of	04ex24z53	Collège de France
002fxfq97	Pathologie et Virologie Moléculaire	P361	part of	05f82e368	Université Paris Cité
002fy4y97	Metso (Canada)	P361	part of	008s23110	Metso (Finland)
002g4nt27	British Heart Foundation Centre for Cardiovascular Science	P361	part of	01nrxwf90	University of Edinburgh
002h3mc90	Ingredion (United States)	P527	has part(s)	00h8ny829	Ingredion (Canada)
002h3mc90	Ingredion (United States)	P527	has part(s)	01qysf282	Ingredion (United Kingdom)
002hc6y19	Osservatorio astronomico di Bologna	P361	part of	02gh4kt33	National Institute for Astrophysics
002hgm057	Pertamina (Indonesia)	P527	has part(s)	0266sez77	Universitas Pertamina
002hsbm82	Tufts Medical Center	P527	has part(s)	02ze5w302	Tufts Children's Hospital
002jby155	Centre Bourgogne-Franche-Comté	P361	part of	003vg9w96	National Research Institute for Agriculture, Food and Environment
002jby155	Centre Bourgogne-Franche-Comté	P527	has part(s)	01c2t8448	Centre de Microbiologie du Sol et de l'Environnement
002jby155	Centre Bourgogne-Franche-Comté	P527	has part(s)	0334tmt82	Centre d'Economie et de Sociologie Appliquées à l'Agriculture et aux Espaces Ruraux
002jby155	Centre Bourgogne-Franche-Comté	P527	has part(s)	04ejcwb57	Maison des Sciences de l’Homme de Dijon
002jdaq33	Division of Molecular & Cellular Biosciences	P361	part of	001xhss06	Directorate for Biological Sciences
002jjge32	Fundy National Park	P361	part of	008sy4716	Parks Canada
002jq3415	Mercator Research Institute on Global Commons and Climate Change	P361	part of	00q6ynx29	Stiftung Mercator
002jry571	Ypsomed (Switzerland)	P527	has part(s)	01m5aac17	Ypsomed (Germany)
002k06d85	National Institute of Technology, Tokyo College	P361	part of	02xqkcw08	National Institute of Technology
002k1r174	State-owned Assets Supervision and Administration Commission of the State Council	P361	part of	02fzqav45	State Council of the People's Republic of China
002k1r174	State-owned Assets Supervision and Administration Commission of the State Council	P527	has part(s)	0078x3268	Sinolight (China)
002k1r174	State-owned Assets Supervision and Administration Commission of the State Council	P527	has part(s)	01hgdcb87	China Architecture Design & Research Group (China)
002k5fe57	Octapharma (Switzerland)	P527	has part(s)	00wjmg834	Octapharma (United Kingdom)
002k5fe57	Octapharma (Switzerland)	P527	has part(s)	022k50n33	Octapharma (Austria)
002k5fe57	Octapharma (Switzerland)	P527	has part(s)	02xqq7c82	Octapharma (France)
002k5fe57	Octapharma (Switzerland)	P527	has part(s)	03vfc4p83	Octapharma (United States)
002kcsd03	Institute of Manuscripts of Azerbaijan	P361	part of	006m4q736	Azerbaijan National Academy of Sciences
002kffq59	Evolva (Denmark)	P361	part of	05t2zwp43	Evolva (Switzerland)
002kje223	iThemba Laboratory	P361	part of	05s0g1g46	National Research Foundation
002mban83	Sensient Technologies (Germany)	P361	part of	047mk7b09	Sensient Technologies (United States)
002mmyt85	Genomics Research Center, Academia Sinica	P361	part of	05bxb3784	Academia Sinica
002n0by50	Katharinenhospital	P361	part of	059jfth35	Klinikum Stuttgart
002n9qz56	European School of Materials	P361	part of	01jdpyv68	Saarland University
002nf6q61	Bandim Health Project	P361	part of	01tr7z120	National Institute of Public Health
002nf6q61	Bandim Health Project	P361	part of	0417ye583	Statens Serum Institut
002njmw59	Department of Tourism, Culture, Arts and Recreation	P361	part of	01jet5b79	Government of Newfoundland and Labrador
002pa9318	East Lancashire Hospitals NHS Trust	P527	has part(s)	0142g0j16	Pendle Community Hospital
002pa9318	East Lancashire Hospitals NHS Trust	P527	has part(s)	01j3wmr10	Accrington Victoria Hospital
002pa9318	East Lancashire Hospitals NHS Trust	P527	has part(s)	02tk9ek40	Clitheroe Community Hospital
002pa9318	East Lancashire Hospitals NHS Trust	P527	has part(s)	05261sq16	Royal Blackburn Teaching Hospital
002pa9318	East Lancashire Hospitals NHS Trust	P527	has part(s)	05g5v7496	Burnley General Teaching Hospital
002pd6e78	Massachusetts General Hospital	P361	part of	04py2rh25	Mass General Brigham
002pd6e78	Massachusetts General Hospital	P527	has part(s)	004y4rj95	Gordon Center for Medical Imaging
002pd6e78	Massachusetts General Hospital	P527	has part(s)	005m2at17	Harvard Affiliated Emergency Medicine Residency
002pd6e78	Massachusetts General Hospital	P527	has part(s)	02kvhs631	Benson-Henry Institute
002pd6e78	Massachusetts General Hospital	P527	has part(s)	032q5ym94	Athinoula A. Martinos Center for Biomedical Imaging
002pd6e78	Massachusetts General Hospital	P527	has part(s)	04zxw0v05	Center for Pain and the Brain
002pd6e78	Massachusetts General Hospital	P527	has part(s)	053r20n13	Ragon Institute of MGH, MIT and Harvard
002pd6e78	Massachusetts General Hospital	P527	has part(s)	05r3dyn47	Center for Systems Biology
002pscq53	NOAA National Weather Service Southern Region	P361	part of	00tgqzw13	NOAA National Weather Service
002pscq53	NOAA National Weather Service Southern Region	P361	part of	01fmhrb91	NOAA Office of Chief Operating Officer
002q1t780	Henrietta Egleston Hospital for Children	P361	part of	050fhx250	Children's Healthcare of Atlanta
002qh8m50	Trelleborg (Germany)	P361	part of	05q6wv670	Trelleborg (Sweden)
002qjv549	Whirlpool (Germany)	P361	part of	02gfwng46	Whirlpool (United States)
002qtbf65	Federal Mogul (Sweden)	P361	part of	030qsdn71	Federal Mogul (United States)
002qxpg72	ON Semiconductor (United Kingdom)	P361	part of	03nw6pt28	ON Semiconductor (United States)
002r67t24	Manukau Institute of Technology	P361	part of	00tsqex91	Te Pūkenga
002r82k07	Mercy Clinic Neurology	P361	part of	024zq6d87	Sisters of Mercy Health System
002rjbv21	Université du Québec à Montréal	P361	part of	010gxg263	Université du Québec
002rjbv21	Université du Québec à Montréal	P527	has part(s)	02pkvpx84	Group for Research in Decision Analysis
002rp1x36	Siemens (Czechia)	P361	part of	059mq0909	Siemens (Germany)
002shdh75	NOAA Office of Habitat Conservation	P361	part of	033mqx355	NOAA National Marine Fisheries Service
002smyt64	Instituto de Síntesis Química y Catálisis Homogénea	P361	part of	012a91z28	Universidad de Zaragoza
002smyt64	Instituto de Síntesis Química y Catálisis Homogénea	P361	part of	02gfc7t72	Spanish National Research Council
002sqnt54	Saint Joseph Medical Center Joliet	P361	part of	02z7tpb72	Amita Health
002t25c44	Université Paris 1 Panthéon-Sorbonne	P527	has part(s)	002t9r032	International College of Territorial Sciences
