subjectROR	subjectLabel	predicate	predicateLabel	objectROR	objectLabel
00y3snf11	Warrington and Halton Teaching Hospitals NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
032yym934	Kiel Institute for the World Economy	P361	part of	04v76ef78	Kiel University
034hh2e11	Victoria and Albert Museum	P527	has part(s)	03fjysk97	V&A Museum of Childhood
02gd18467	Chelsea and Westminster Hospital NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
04qgcgz06	University Hospital of North Durham	P361	part of	02wnqcb97	National Health Service
00kmde975		P361	part of	02k5swt12	Universidade Federal de São Paulo
02vbab064		P361	part of	011pcwc98	Stanford University School of Medicine
053385a79	Hôpital Dupuytren	P361	part of	00pg5jh14	Assistance Publique – Hôpitaux de Paris
03ajk1m02	Arheološki Institut	P361	part of	05m1y4204	Serbian Academy of Sciences and Arts
05dpzfc16	Ziekenhuisnetwerk Antwerpen Stuivenberg	P527	has part(s)	01z5jvj74	ZNA Middelheim Hospital
04v54gj93	Cambridge University Hospitals NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
04eg5s337	Mediterranean Universities Union	P527	has part(s)	05qt8tf94	Cyprus University of Technology
02d5d0r05	North Staffordshire Combined Healthcare NHS Trust	P361	part of	02wnqcb97	National Health Service
021ft0n22	Universitätsmedizin Göttingen	P361	part of	01y9bpm73	University of Göttingen
03d77hy23		P361	part of	03cqe8w59	Consejo Nacional de Investigaciones Científicas y Técnicas
027a33v57	University Of Bristol Dental Hospital	P361	part of	02wnqcb97	National Health Service
04q881785	Ministry of the Environment of the Slovak Republic	P361	part of	01nh4s312	Government of Slovakia
01mzk5576	Leibniz Institute of Plant Biochemistry	P361	part of	056mykw55	
03zpnb459	Bikur Cholim Hospital	P361	part of	04d0szq68	Shaare Zedek Medical Center
02zc6c986	Bethlem Royal Hospital	P361	part of	02wnqcb97	National Health Service
044g5sj75	Departement Cultuur, Jeugd en Media	P361	part of	04qxsrb28	Flemish Government
036f4sz05	Łukasiewicz Research Network	P527	has part(s)	03yntf296	Łukasiewicz - Institute for Sustainable Technologies
00j5we857	Bremer Institut für Produktion und Logistik GmbH	P361	part of	04ers2y35	University of Bremen
01b2cn516	Hospital Rafael Méndez	P361	part of	055bn0x53	Servicio Murciano de Salud
03cv38k47	University Medical Center Groningen	P361	part of	012p63287	University of Groningen
0062tv278	Chicago Kent College of Law	P361	part of	037t3ry66	Illinois Institute of Technology
04qfewz28	Crimea State Medical University named after S. I. Georgievsky	P361	part of	05erbjx97	V.I. Vernadsky Crimean Federal University
03yvabt26	Instituto de Ecología	P361	part of	01tmp8f25	Universidad Nacional Autónoma de México
02kzqn938	University of Lille	P527	has part(s)	02xredb51	École Nationale Supérieure d'Architecture et de Paysage de Lille
00nt41z93	University of Aveiro	P527	has part(s)	03h86rm10	
04pt7tz26	West Heath Hospital	P361	part of	02wnqcb97	National Health Service
05xvt9f17	Leiden University Medical Center	P361	part of	027bh9e22	Leiden University
03xqffv86	Royal Bournemouth and Christchurch Hospitals NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
00gnxy738	UK Web Archive	P361	part of	05dhe8b71	British Library
01b11x021	Hull and East Yorkshire Hospitals NHS Trust	P361	part of	02wnqcb97	National Health Service
02e6wxz44	St Helens and Knowsley Teaching Hospitals NHS Trust	P361	part of	02wnqcb97	National Health Service
058rvd314	Institut de Physique Théorique	P361	part of	00jjx8s55	Atomic Energy and Alternative Energies Commission
0251f2x81	White Rose University Consortium	P527	has part(s)	024mrxd33	University of Leeds
0341vw408		P361	part of	0166hxq48	Ministry of Education, Universities and Research
05e2tvq95	Defense Contract Management Agency	P361	part of	0447fe631	United States Department of Defense
02vg92y09	Whittington Health NHS Trust	P361	part of	02wnqcb97	National Health Service
05n7yzd13	Hôpital Paul-Brousse	P361	part of	01s0ssk34	
026gatw61	International Federation of Library Associations and Institutions	P527	has part(s)	02zbz4g27	International Federation of Library Associations and Institutions
02qqvpd39		P361	part of	05591te55	Ludwig-Maximilians-Universität München
01x48pk19	Consellería de Economía e Industria	P361	part of	0181xnw06	Xunta de Galicia
01gshs668	Český Svaz Ochránců Přírody Vlašim	P361	part of	05mhcm605	Czech Union for Nature Conservation
003eyrc02		P361	part of	01tmp8f25	Universidad Nacional Autónoma de México
02xbmha33	Montagu Hospital	P361	part of	02wnqcb97	National Health Service
00mdqpf86	Bepress (United States)	P361	part of	013fhv752	
02yfsfh77		P527	has part(s)	0424a8630	Beijing Botanical Garden
011pe6079		P361	part of	04gvcex51	Ministry of National Development
04dxnaz06	Key Laboratory of Zoological Systematics and Evolution	P361	part of	05skxkv18	Institute of Zoology
04ksd4g47	National Institute of Informatics	P361	part of	04p4e8t29	Research Organization of Information and Systems
021zm6p18	Norfolk and Norwich University Hospital	P361	part of	02wnqcb97	National Health Service
02qs1a797	Spanish National Centre for Cardiovascular Research	P361	part of	00ca2c886	Instituto de Salud Carlos III
05eyk3846	American Association for State and Local History	P361	part of	04yqx6497	American Historical Association
04eg5s337	Mediterranean Universities Union	P527	has part(s)	04pp4xq32	IULM University
016vdk046	Whipps Cross University Hospital	P361	part of	02wnqcb97	National Health Service
04chrp450	Nagoya University	P527	has part(s)	02nakt033	Nagoya University Museum
00k4nrj32	Essex County Hospital	P361	part of	02wnqcb97	National Health Service
01s0ssk34		P527	has part(s)	04sb8a726	Hôpital Antoine-Béclère
05ahq3q81	Amersham Hospital	P361	part of	02wnqcb97	National Health Service
04hvez104	Ross on Wye Hospital	P361	part of	02wnqcb97	National Health Service
02pgzvy52	Westmorland General Hospital	P361	part of	02wnqcb97	National Health Service
02s0dm484	Sunderland Royal Hospital	P361	part of	02wnqcb97	National Health Service
009d3ws08	Instituto de Investigaciones Físicas de Mar del Plata	P361	part of	03cqe8w59	Consejo Nacional de Investigaciones Científicas y Técnicas
05qjm2261	Instituto Nacional de Psiquiatría	P361	part of	0082wq496	Secretaria de Salud
03zeg8w71	Steklov Mathematical Institute	P361	part of	05qrfxd25	Russian Academy of Sciences
03dgaxm65		P361	part of	02b8fww89	Pen International
02ybsz607	Hospital General Universitario de Alicante Doctor Balmis	P361	part of	05t8bcz72	University of Alicante
05jt6pc28	Somerset Partnership NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
01dw2jw22	National Museum of African Art	P361	part of	01pp8nd67	Smithsonian Institution
04k8k6n84	University of Upper Alsace	P527	has part(s)	02gz3b342	
036c9yv20	University of Kansas Medical Center	P361	part of	001tmjg57	University of Kansas
05nw3yr55	St Ann’s Hospital	P361	part of	02wnqcb97	National Health Service
040at4140	International Federation of Red Cross and Red Crescent Societies	P527	has part(s)	00q2tna33	Associazione della Croce Rossa Italiana
0419fj215	Aerospace Information Research Institute	P527	has part(s)	01z143507	Institute of Electronics
042jpy919	Centro Hospitalar de Vila Nova de Gaia	P361	part of	020j5zv28	
050xdz686	Doncaster Royal Infirmary	P361	part of	02wnqcb97	National Health Service
01e57nb43	Hospital Universitario Puerta de Hierro Majadahonda	P361	part of	01cby8j38	Autonomous University of Madrid
0238fds33		P361	part of	05qj6w324	Nationale Forschungsdateninfrastruktur
045205d09	Clinton Foundation	P361	part of	039rgny44	Clinton Foundation
03p8qrw52		P361	part of	0034eay46	Texas A&M University System
03t542436	Berkshire Healthcare NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
01z22gc86	Chinese Academy of Cultural Heritage	P361	part of	04d0vc473	State Administration of Cultural Heritage
02xwjjw58	Agaplesion Bethesda Krankenhaus	P361	part of	02v2egw15	Diakonie Deutschland
043rxf076		P527	has part(s)	02en5vm52	Sorbonne University
01m6k8878	Queen Elizabeth Hospital King's Lynn NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
020e7ee92		P361	part of	01tmp8f25	Universidad Nacional Autónoma de México
03vc76c84	BG Klinikum Duisburg	P361	part of	054224v54	
04eg5s337	Mediterranean Universities Union	P527	has part(s)	04rmz8121	Isra University
05hrg0j24	Lister Hospital	P361	part of	02wnqcb97	National Health Service
00fdbgx35	Hospital for Tropical Diseases	P361	part of	02wnqcb97	National Health Service
0211vdk93	Belgian Development Agency	P361	part of	00s3jmk58	Federal Government of Belgium
00pg5jh14	Assistance Publique – Hôpitaux de Paris	P527	has part(s)	01sr2h546	Hôpital Émile-Roux
05jxvg504	İstanbul Kanuni Sultan Süleyman Eğitim ve Araştırma Hastanesi	P361	part of	03k7bde87	Sağlık Bilimleri Üniversitesi
02j2xmd27	Swedish Geotechnical Institute	P361	part of	01zavdj36	Ministry of Health and Social Affairs
04tvjvp97	East Sussex Healthcare NHS Trust	P361	part of	02wnqcb97	National Health Service
02gkh1e90	Australian National Herbarium	P361	part of	00bx52076	Australian National Botanic Gardens
04tqpcm97	Ministry of Food Processing Industries	P361	part of	036h6g940	Government of India
055vbxf86	Addenbrooke's Hospital	P361	part of	02wnqcb97	National Health Service
0251f2x81	White Rose University Consortium	P527	has part(s)	04m01e293	University of York
02k35v311	"Benemerito Hospital General con Especialidades ""Juan Maria de Salvatierra"""	P361	part of	0082wq496	Secretaria de Salud
01sb2fs58	Institute of Cardiology	P361	part of	01z0w8p93	Tomsk National Research Medical Center
05p40t847	Newcastle upon Tyne Hospitals NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
02y9g2b52	Morehouse College	P527	has part(s)	00yghrj63	Hendrix College
05v823t63	South Essex Partnership University Foundation NHS Trust	P361	part of	02wnqcb97	National Health Service
04w3jy968	Samsung (South Korea)	P527	has part(s)	04axnyp10	
04g9wby70	European Organisation for Research and Treatment of Cancer	P361	part of	034wxcc35	European Organisation for Research and Treatment of Cancer
00f3x4340	Spanish Institute of Oceanography	P527	has part(s)	01za2jq02	
00q5xgh71	Danish Medicines Agency	P361	part of	05kxbax75	Danish Ministry of Health
02dvgss50	Stepping Hill Hospital	P361	part of	02wnqcb97	National Health Service
03pnmqc26	Yale School of Medicine	P361	part of	03v76x132	Yale University
03f22z049	Exeter City Council	P527	has part(s)	048r9g705	Royal Albert Memorial Museum
02y9g2b52	Morehouse College	P527	has part(s)	01szgyb91	Elon University
056ajev02	Birmingham Women’s and Children’s NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
039jmcx36	Konkoly Observatory	P361	part of	02ks8qq67	Hungarian Academy of Sciences
00v9vte73	Swedish Radiation Safety Authority	P361	part of	0266hg789	
04fx4cs28	The Tavistock and Portman NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
0579rm888	St Nicholas Hospital	P361	part of	02wnqcb97	National Health Service
04djymq25	Kamioka Observatory	P527	has part(s)	033tx3651	KAGRA
03qeacd72	École Nationale Supérieure de l'Électronique et de ses Applications	P361	part of	0033vhx30	University of Paris-Seine
044yw8e10		P361	part of	043htjv09	CY Cergy Paris University
0312sjw67		P361	part of	04xkqms46	European Multidisciplinary Seafloor and water column Observatory
01bd5gh54	Heartlands Hospital	P361	part of	02wnqcb97	National Health Service
035zrb927		P361	part of	00hjz7x27	Georgetown University Medical Center
043dmbr88	Westminster Memorial Hospital	P361	part of	02wnqcb97	National Health Service
04rha3g10	Queen Alexandra Hospital	P361	part of	02wnqcb97	National Health Service
02y9g2b52	Morehouse College	P527	has part(s)	059aewc73	New England College
02wt5sv47		P527	has part(s)	02nckqd02	Johns Hopkins University SAIS Bologna Center
054vkyc79	Evangelisches Krankenhaus Königin Elisabeth Herzberge	P361	part of	001w7jn25	Charité - Universitätsmedizin Berlin
03cpe7c52	Allen Institute	P527	has part(s)	05w520734	Allen Institute for Artificial Intelligence
054wcm905	Stroud General Hospital	P361	part of	02wnqcb97	National Health Service
058thx797	Hospital Universitario Virgen de la Arrixaca	P361	part of	03p3aeb86	University of Murcia
04wtxqn67	Dresden State Art Collections	P361	part of	05wnef833	Saxon State Ministry for Science and the Arts
016xsfp80	Radboud University Nijmegen	P527	has part(s)	05wg1m734	Radboud University Nijmegen Medical Centre
04v3jxv31	Government of New Zealand	P527	has part(s)	02jtq1b51	Ministry of Business, Innovation and Employment
01apc5d07	Ningbo No. 2 Hospital	P361	part of	05qbk4x57	University of Chinese Academy of Sciences
05n6zrm60	SWOG Cancer Research Network	P361	part of	01cwqze88	National Institutes of Health
00g3t0998	The Bureau of Overseas Buildings Operations	P361	part of	03vvynj75	United States Department of State
028vg3q27	Maudsley Charity	P361	part of	02wnqcb97	National Health Service
04eg5s337	Mediterranean Universities Union	P527	has part(s)	02gyps716	University of Évora
037n8p820	Ministry of Education Youth and Sports	P361	part of	027acbb13	Government of the Czech Republic
03ba28x55	Vall d'Hebron Hospital Universitari	P361	part of	021018s57	University of Barcelona
029fngx98	Servizio sanitario dell'Emilia-Romagna	P361	part of	055a6nt34	Servizio Sanitario Nazionale
04eg5s337	Mediterranean Universities Union	P527	has part(s)	02c7fax93	Al Furat University
01rxwr703	Cultural Heritage Agency of Netherlands	P361	part of	02x3w5g21	Ministry of Education Culture and Science
02pj4bp80	Faringdon Day Hospital	P361	part of	02wnqcb97	National Health Service
02s12gd46	Swedish Maritime Administration	P361	part of	03wt3br81	Ministry of Enterprise, Energy and Communications
04eg5s337	Mediterranean Universities Union	P527	has part(s)	02be6w209	Sapienza University of Rome
01apwpt12	Sandia National Laboratories	P361	part of	03sk1we31	National Nuclear Security Administration
02r2ga890		P361	part of	01tmp8f25	Universidad Nacional Autónoma de México
03q4c3e69	Andalusian Health Service	P361	part of	026z37f85	
01a3x3w60	Scientific and Practical Center of the National Academy of Sciences of Belarus on Animal Husbandry	P361	part of	02j8pe645	National Academy of Sciences of Belarus
05e4gqg94	County Administrative Board of Stockholm	P361	part of	0035nx336	Ministry of Finance
037f2xv36	Buckinghamshire Healthcare NHS Trust	P361	part of	02wnqcb97	National Health Service
00f003n59	Wolfram Research (United Kingdom)	P361	part of	03k118f17	Wolfram Research (United States)
006gmme17	United States Air Force	P527	has part(s)	00tvq5277	
01gcsh020	Hounslow and Richmond Community Healthcare NHS Trust	P361	part of	02wnqcb97	National Health Service
0142g0j16	Pendle Community Hospital	P361	part of	02wnqcb97	National Health Service
04e74dh47	Ministry of the Environment of the Czech Republic	P361	part of	027acbb13	Government of the Czech Republic
00aaqtw69		P361	part of	02fzqav45	State Council of the People's Republic of China
01140r423	Israel Institute for Advanced Studies	P361	part of	03qxff017	Hebrew University of Jerusalem
0312m2266	University Hospital of Heraklion	P361	part of	00dr28g20	University of Crete
004tay810	Military Sealift Command	P361	part of	03cs53d16	
006m7dn80		P361	part of	00bx3rb98	China Meteorological Administration
05xn4js35		P361	part of	02qsmb048	University of Belgrade
02tg3d712	Lambert Memorial Community Hospital	P361	part of	02wnqcb97	National Health Service
01ge67z96	The Royal Free Hospital	P361	part of	02wnqcb97	National Health Service
010bsbc18	Hospital Prof. Dr. Fernando Fonseca	P361	part of	00ww5b307	
05k22fj16	Hammoud Hospital University Medical Center	P361	part of	02jya5567	Beirut Arab University
002shna07		P361	part of	009avj582	Oregon Health & Science University
04w8sxm43	University Hospitals of Derby and Burton NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
01vvdem88	National University Heart Centre Singapore	P361	part of	05tjjsh18	National University Health System
04eg5s337	Mediterranean Universities Union	P527	has part(s)	04yzxz566	Ca' Foscari University of Venice
02d2m2044	Agricultural Research Service	P527	has part(s)	00z6b1508	National Agricultural Library
00nqz4988	Centro Universitario de la Defensa	P361	part of	02k5kx966	Universidad Politécnica de Cartagena
03a5y5d65	Foundation for European Progressive Studies	P527	has part(s)	02ak8fm03	Friedrich-Ebert-Stiftung e.V.
01e57nb43	Hospital Universitario Puerta de Hierro Majadahonda	P361	part of	023cbtv31	Madrid Health Service
0470pce88	Smolensk Scientific Research Institute of Agriculture	P361	part of	058awzy03	Scientific Research Institute of Flax Mechanization
057w15z03	Erasmus University Rotterdam	P527	has part(s)	018906e22	Erasmus MC
05qn5kv73		P527	has part(s)	034sbqc84	Hôtel-Dieu de Québec
03aqz1r62	British High Commission Nairobi	P361	part of	037wke960	
03e2syc87	Maison Asie Pacifique	P527	has part(s)	00jj62164	Centre de Recherche et de Documentation sur l'Océanie (CREDO)
03t59pc95	Pennine Care NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
01hhn8329	Max Planck Society	P527	has part(s)	04j4kfb22	Centre for Advanced Laser Applications
02dqqj223	East Kent Hospitals University NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
015hfw664	Good Hope Hospital	P361	part of	02wnqcb97	National Health Service
05baf4s06	Ussuriysk Astrophysical Observatory	P361	part of	05t43vz03	Far Eastern Branch of the Russian Academy of Sciences
01k5k4m02	Jan Evangelista Purkyně Military Medical Academy	P361	part of	04arkmn57	University of Defence
04fszdm13	Art Academy of Cincinnati	P361	part of	01e3m7079	University of Cincinnati
01f5dqg10		P361	part of	05qj6w324	Nationale Forschungsdateninfrastruktur
042gs1a72	Weston Park Cancer Centre	P361	part of	02wnqcb97	National Health Service
05035yq23		P361	part of	05kxdq627	
02r4tgk06	International Renaissance Foundation	P361	part of	00qnfvz68	Open Society Foundations
0286v3284	Institute of Hydrogeology and Geoecology. Ahmedsafina	P361	part of	020cpsb96	Satbayev University
006vxbq87	HUN-REN Institute for Nuclear Research	P361	part of	02ks8qq67	Hungarian Academy of Sciences
04eg5s337	Mediterranean Universities Union	P527	has part(s)	05p2q6194	University of Sadat City
04jx68594	École Nationale Supérieure de Mécanique et d'Aérotechnique	P361	part of	04gyj6s21	National Higher French Institute of Aeronautics and Space
01qk7v094	Intergovernmental Oceanographic Commission of UNESCO	P527	has part(s)	00d21gf72	
043xj7k26	University of Guadalajara	P527	has part(s)	000sg7415	
043zhb260	Buxton Hospital	P361	part of	02wnqcb97	National Health Service
00f83h470	Surrey and Borders Partnership NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
05tr67282	Hôpital Necker-Enfants Malades	P361	part of	00pg5jh14	Assistance Publique – Hôpitaux de Paris
01m6agm53	Prospect Park Hospital	P361	part of	02wnqcb97	National Health Service
05wfz2361	Kang-Ning Junior College of Medical Care and Management	P361	part of	05hewaf81	University of Kang Ning
020tty630		P361	part of	05qj6w324	Nationale Forschungsdateninfrastruktur
03xc55g68	Université Mohammed VI Polytechnique	P527	has part(s)	054qz6938	École de Gouvernance et d'Économie de Rabat
04eg5s337	Mediterranean Universities Union	P527	has part(s)	006wtk122	
01gh80505	Coventry and Warwickshire Partnership NHS Trust	P361	part of	02wnqcb97	National Health Service
0423jvm15	Upton Hospital	P361	part of	02wnqcb97	National Health Service
037r1m174	Budleigh Salterton Hospital	P361	part of	02wnqcb97	National Health Service
04zygv656	Airedale General Hospital	P361	part of	02wnqcb97	National Health Service
04eg5s337	Mediterranean Universities Union	P527	has part(s)	04ftkte05	Libyan International Medical University
03kr30n36	Manchester Royal Infirmary	P361	part of	02wnqcb97	National Health Service
03m3btt24		P361	part of	037wpkx04	University of Minho
025bx6p27	St Pancras Hospital	P361	part of	02wnqcb97	National Health Service
00pg5jh14	Assistance Publique – Hôpitaux de Paris	P527	has part(s)	03jmjy508	Hôtel-Dieu de Paris
00bx52076	Australian National Botanic Gardens	P527	has part(s)	02gkh1e90	Australian National Herbarium
00v9d4z37		P361	part of	02rxc7m23	University of Navarra
00zc7y345	Hospital de São José	P361	part of	020j5zv28	
03b9cq520	Olympic Medical Center	P361	part of	05yk2ee68	Olympic Medical Center
0266a1t84	Udmurt Institute of History, Language and Literature	P361	part of	03aesme15	Udmurt Federal Research Center, Ural Branch of the Russian Academy of Sciences
026k11n28		P361	part of	05bk57929	Stellenbosch University
02epdjj68	Hospital Civil de Guadalajara	P361	part of	0082wq496	Secretaria de Salud
038n73266	St Michael's Hospital	P361	part of	02wnqcb97	National Health Service
03d4ecn10	Naval Surface Warfare Center	P527	has part(s)	03jsbvj12	NSWC Carderock Division
05rhg0h08	Computer Science Laboratory of Lille	P361	part of	02kzqn938	University of Lille
03r493e52	Institute of Bioorganic Chemistry	P361	part of	02j8pe645	National Academy of Sciences of Belarus
01g4rg913	Rajabhat University System	P527	has part(s)	04cdsn556	Nakhon Si Thammarat Rajabhat University
02kr3gj55	Mid Cheshire Hospitals NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
00r6gb998	Chalfonts and Gerrards Cross Hospital	P361	part of	02wnqcb97	National Health Service
04eg5s337	Mediterranean Universities Union	P527	has part(s)	03svwq685	Tuscia University
05bbfjb19	Balakovo Engineering and Technology Institute	P361	part of	04w8z7f34	Moscow Engineering Physics Institute
02nw0wb75	Wycombe General Hospital	P361	part of	02wnqcb97	National Health Service
01my2h087	Scaife Foundations	P527	has part(s)	022qrkq94	Colcom Foundation
040pxfk62	Soziologisches Forschungsinstitut Göttingen	P361	part of	01y9bpm73	University of Göttingen
03wf7ed39	Wexham Park Hospital	P361	part of	02wnqcb97	National Health Service
01zavdj36	Ministry of Health and Social Affairs	P527	has part(s)	02d290r06	Swedish Research Council for Health Working Life and Welfare
01bvxvq19	Hong Kong Observatory	P361	part of	034179816	Government of Hong Kong
04w6pnc49	Hungarian Research Network	P527	has part(s)	03m7pt185	Bay Zoltán Foundation for Applied Research
04w6pnc49	Hungarian Research Network	P527	has part(s)	035dsb084	Wigner Research Centre for Physics
02ndvaj90	Westhaven Hospital	P361	part of	02wnqcb97	National Health Service
0458dap48	Atlantic Technological University	P527	has part(s)	024j9sx72	Galway-Mayo Institute of Technology
0293rh119	University of Oregon	P361	part of	00r9g7t11	Oregon University System
05fv9c840	Australian Maritime College	P361	part of	01nfmeh72	University of Tasmania
01bvj3e58	Ministry of Labour and Social Affairs	P361	part of	027acbb13	Government of the Czech Republic
05gb36730	Levin Institute	P361	part of	01q1z8k08	State University of New York
006gmme17	United States Air Force	P527	has part(s)	012wfs048	
033hdxa37	Brockhouse Institute for Materials Research	P361	part of	02fa3aq29	McMaster University
05nfk7108		P361	part of	05qj6w324	Nationale Forschungsdateninfrastruktur
005q1n430	Osservativa di Campo Imperatore	P361	part of	02hnp4676	Astronomical Observatory of Rome
03dftj863		P361	part of	05591te55	Ludwig-Maximilians-Universität München
00r0qs524		P361	part of	05qj6w324	Nationale Forschungsdateninfrastruktur
02y9g2b52	Morehouse College	P527	has part(s)	03bvq6y88	Wagner College
02y9g2b52	Morehouse College	P527	has part(s)	05n2dnq32	Chatham University
013yc5d80		P527	has part(s)	018hd1228	
053avzc18	Czech Academy of Sciences	P527	has part(s)	01ss14a40	Institute of Pharmacology
05gcq4j10	Clatterbridge Cancer Centre NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
04fffmj41	Hospital Clínico Universitario de Valladolid	P361	part of	01fvbaw18	University of Valladolid
012qxnm65	Cork Institute of Technology	P361	part of	013xpqh61	Munster Technological University
00zmdjj30	Centre d'études franco-russe de Moscou	P361	part of	03q2wez45	Instituts Français de Recherche à L'Étranger
040kx1j83	Institute of Physics of Cantabria	P361	part of	046ffzj20	Universidad de Cantabria
02hpadn98	Bielefeld University	P361	part of	056mykw55	
01dez6v88	International Planned Parenthood Federation	P361	part of	03rhhf773	International Planned Parenthood Federation
01g4rg913	Rajabhat University System	P527	has part(s)	032392f02	Sisaket Rajabhat University
04eg5s337	Mediterranean Universities Union	P527	has part(s)	02w043707	University of Aden
04fszdm13	Art Academy of Cincinnati	P361	part of	008hty861	Cincinnati Art Museum
03zd4p313	Norwich Community Hospital	P361	part of	02wnqcb97	National Health Service
00xws5c14	Cooperación Española Cultura	P361	part of	00r6akf90	Spanish Agency for International Development Cooperation
00g30e956	Universität Hamburg	P527	has part(s)	00pwcvj19	Staats- und Universitätsbibliothek Hamburg
01qfab443	Institut Jean Nicod	P361	part of	02d9dg697	School for Advanced Studies in the Social Sciences
05wgt8358	Karelian Research Centre	P527	has part(s)	0362x2g28	Forestry Research Institute of Karelian Research Centre
02f01mz90	Hospital Universitario Virgen de las Nieves	P361	part of	03q4c3e69	Andalusian Health Service
02y9g2b52	Morehouse College	P527	has part(s)	04gds4h28	Drew University
041rme308	Heart of England NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
036ypft38	Centro Hospitalar de Lisboa Ocidental	P527	has part(s)	02r581p42	Hospital de Santa Cruz
04scsxq13	Newholme Hospital	P361	part of	02wnqcb97	National Health Service
02smq5q54	Birmingham City Hospital	P361	part of	02wnqcb97	National Health Service
03cyjf656	University Centre in Svalbard	P361	part of	04zy9j617	
02pg81z63	Parc Taulí Hospital Universitari	P527	has part(s)	01bg62x04	Government of Catalonia
006be7t88	Centrum Kopernika Badań Interdyscyplinarnych	P361	part of	0583g9182	Pontifical University of John Paul II in Kraków
018hjpz25	Sheffield Teaching Hospitals NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
04eg5s337	Mediterranean Universities Union	P527	has part(s)	004mbaj56	Yarmouk University
05xnmjv56	York Museums Trust	P527	has part(s)	01rbmj730	York Castle Museum
05nddf786		P361	part of	01fv25t22	Saclay Nuclear Research Centre
001t6ze16	Bickley Day Hospital	P361	part of	02wnqcb97	National Health Service
05p1n6x86	MRC London Institute of Medical Sciences	P361	part of	03x94j517	Medical Research Council
0301ppm60	Agència de Salut Pública de Catalunya	P361	part of	00nyrjc53	Departament de Salut
04v3jxv31	Government of New Zealand	P527	has part(s)	02c8msm58	Treasury
01y922f71	United States Coast Guard Academy	P361	part of	00zyc7969	United States Coast Guard
041q37h40	Cambridgeshire Community Services NHS Trust	P361	part of	02wnqcb97	National Health Service
039se3q37	County Hospital	P361	part of	02wnqcb97	National Health Service
02m7axw05	Japan Society for the Promotion of Science	P361	part of	00hhkn466	Japan Society for the Promotion of Science
00tgz5618	Cockermouth Community Hospital	P361	part of	02wnqcb97	National Health Service
00kf09769	African Ministers' Council on Water	P527	has part(s)	02vz62k77	Republic of Burundi
00714tm23	Air Force Space Command	P361	part of	0566rpx77	
03sagfk94	Catalan Association of Public Universities	P527	has part(s)	050c3cw24	University of Lleida
02y9g2b52	Morehouse College	P527	has part(s)	04nzrzs08	Skidmore College
05q51gp63	Federal Scientific Research Centre Crystallography and Photonics	P361	part of	05qrfxd25	Russian Academy of Sciences
00wkhef66	Reinier de Graaf Hospital	P527	has part(s)	03q4p1y48	Haga Hospital
03myafa32	Oxford Centre for Diabetes, Endocrinology and Metabolism	P361	part of	02wnqcb97	National Health Service
00qp1n828	King George Hospital	P361	part of	02wnqcb97	National Health Service
05kpx1157	Royal Preston Hospital	P361	part of	02wnqcb97	National Health Service
05q25dx05	Ministry of Energy Green Technology and Water	P527	has part(s)	01k94e681	MIMOS (Malaysia)
03yk2q786	Wye Valley NHS Trust	P361	part of	02wnqcb97	National Health Service
0003zy991	York Hospital	P361	part of	02wnqcb97	National Health Service
04h74qb21	Pilgrim Hospital	P361	part of	02wnqcb97	National Health Service
01188mx28	Marine Hydrophysical Institute	P361	part of	05qrfxd25	Russian Academy of Sciences
00mmgx583	Suratthani Rajabhat University	P361	part of	01g4rg913	Rajabhat University System
03hm91306		P361	part of	009t37k28	Departament d'Acció Climàtica, Alimentació i Agenda Rural
013cf5k59	Ministry of Earth Sciences	P361	part of	036h6g940	Government of India
0532vdr17	Signify (Netherlands)	P361	part of	02p2bgp27	Philips (Netherlands)
027e4g787	York Teaching Hospital NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
05xy1nn52	Multiscale Bioimaging	P527	has part(s)	03e76ya46	Max Planck Institute for Biophysical Chemistry
03s4x4e93	George Institute for Global Health	P361	part of	023331s46	The George Institute for Global Health
008vp0c43	Sunderland Eye Infirmary	P361	part of	02wnqcb97	National Health Service
04eg5s337	Mediterranean Universities Union	P527	has part(s)	0046mja08	An-Najah National University
02qjp0t33		P361	part of	037wpkx04	University of Minho
03npxtg86	Queen Elizabeth Hospital	P361	part of	02wnqcb97	National Health Service
00v5nyn36	Yeovil District Hospital NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
013yc5d80		P527	has part(s)	00fzkn482	
